zip_code,value,prediction
14715,-999.0,0
14715,9.522,0
12914,339.629,0
13309,-999.0,0
12024,15.965,0
12024,15.448,0
13613,896.545,0
13613,901.201,0
13614,155.534,0
13614,150.851,0
12025,2342.652,0
12025,2511.996,0
14420,11294.982,0
14716,-999.0,0
14207,-999.0,0
14209,4260.537,0
14210,-999.0,0
14215,17335.389,0
14216,8279.143,0
14222,8762.994,0
14224,-999.0,0
14225,11136.964,0
14227,2271.675,0
14260,-999.0,0
14204,7121.346,0
14212,2607.428,0
14214,14805.244,0
14215,18711.491,0
14221,27057.318,0
14224,-999.0,0
14225,11657.426,0
14209,4886.253,0
12019,3577.114,0
12028,536.622,0
13616,580.826,0
14423,2377.557,0
14423,2659.108,0
13031,9475.879,0
13031,10262.271,0
13032,8023.167,0
13163,-999.0,0
14717,15.163,0
13617,9436.062,0
13618,1422.752,0
12031,6.908,0
13643,212.963,0
13643,253.702,0
13643,181.988,0
12033,3482.309,0
12033,4059.161,0
13305,-999.0,0
13033,-999.0,0
14719,290.629,0
13035,5084.695,0
12035,365.125,0
13319,599.871,0
13621,264.242,0
13622,996.912,0
14723,39.608,0
12817,1750.841,0
12922,43.542,0
12922,50.313,0
13039,12012.526,0
13040,185.417,0
13321,371.479,0
13321,500.384,0
12513,835.364,0
12530,32.527,0
13322,-999.0,0
12819,126.843,0
13123,252.771,0
14724,2229.591,0
12045,-999.0,0
13324,671.794,0
14035,40.392,0
12927,178.195,0
13325,758.603,0
13325,324.823,0
13626,1066.689,0
14036,3614.868,0
14036,3898.494,0
14036,-999.0,0
13045,26826.352,0
13045,15981.749,0
12052,475.627,0
12052,567.982,0
12928,944.875,0
13630,460.049,0
13328,-999.0,0
13328,-999.0,0
12053,1564.359,0
12053,1601.58,0
14173,22.011,0
13753,-999.0,0
12054,11820.695,0
14112,77.168,0
14728,498.221,0
13615,-999.0,0
13634,1456.733,0
12824,605.287,0
12824,853.278,0
12930,245.618,0
13329,1833.433,0
13053,100.159,0
12056,1123.122,0
12056,1196.536,0
14048,21945.984,0
14135,78.374,0
13162,210.298,0
13054,605.744,0
13472,190.133,0
12057,772.254,0
12057,847.952,0
14051,4313.573,0
12059,714.937,0
12059,701.869,0
12059,565.144,0
14054,695.17,0
14054,810.467,0
14054,812.02,0
12061,5885.732,0
14058,1277.506,0
13153,120.964,0
13060,-999.0,0
13636,319.084,0
12936,0.0,0
13063,917.448,0
13138,221.924,0
14733,297.468,0
14733,350.504,0
14060,145.733,0
14060,169.991,0
13066,8377.666,0
12068,-999.0,0
12068,-999.0,0
12827,2535.7,0
12937,951.807,0
13602,-999.0,0
12828,-999.0,0
12070,566.649,0
13339,2050.229,0
13339,2547.566,0
14063,7273.996,0
13069,21609.75,0
12071,83.585,0
12071,95.16,0
12072,1670.382,0
12074,1210.667,0
14067,1736.206,0
14454,2737.214,0
14454,2940.286,0
12526,2282.5,0
12526,2372.631,0
12526,2865.054,0
14740,424.807,0
14740,492.536,0
14740,442.752,0
14068,7097.576,0
13312,203.947,0
13343,1000.682,0
12077,-999.0,0
12801,17866.679,0
13642,7911.658,0
14070,-999.0,0
12832,193.459,0
12832,179.655,0
12832,207.504,0
12833,1877.813,0
12834,6396.371,0
13345,82.111,0
12084,3799.827,0
12835,1305.717,0
12836,530.729,0
14075,5173.365,0
13648,1155.264,0
13650,1160.21,0
14467,28.622,0
14467,38.083,0
13350,4054.006,0
13652,877.575,0
13654,1190.384,0
14743,729.265,0
14743,801.249,0
13353,44.799,0
13655,456.202,0
13655,437.369,0
13087,222.472,0
14472,5014.549,0
14843,-999.0,0
14843,-999.0,0
14744,6.152,0
12172,371.992,0
12839,6424.974,0
12839,6397.293,0
12842,778.345,0
14475,129.737,0
14475,154.723,0
14701,2855.863,0
12093,34.976,0
12093,39.135,0
12853,1331.263,0
12810,227.205,0
12843,206.367,0
12853,874.98,0
12094,707.708,0
12095,12084.624,0
12844,248.949,0
12844,299.034,0
14477,118.378,0
14748,48.837,0
14748,58.558,0
12174,286.964,0
13656,-999.0,0
13084,2839.598,0
13084,2337.515,0
12845,5603.566,0
12846,1807.134,0
12846,1620.041,0
12977,-999.0,0
14480,692.489,0
14480,788.153,0
14480,863.465,0
14750,-999.0,0
14091,557.057,0
14482,4729.756,0
14511,211.67,0
14482,5334.252,0
14511,244.701,0
14485,1657.38,0
14485,1929.521,0
14753,439.733,0
13365,8902.056,0
13365,9545.322,0
13088,18451.98,0
13090,18548.801,0
14094,5197.633,0
12847,-999.0,0
13659,188.778,0
13367,7243.646,0
14098,1778.801,0
12955,-999.0,0
14101,828.137,0
13402,-999.0,0
13402,-999.0,0
12953,8852.144,0
13104,8496.28,0
13661,790.804,0
13661,948.266,0
13108,283.176,0
13108,360.885,0
13108,304.518,0
13110,-999.0,0
14757,1067.49,0
13101,890.451,0
14103,12544.272,0
14103,13089.702,0
14479,67.818,0
12121,786.288,0
13114,3968.326,0
13114,3355.582,0
12122,1866.981,0
12122,1878.393,0
14105,2368.894,0
13116,1567.775,0
13407,317.442,0
13407,975.282,0
12957,588.587,0
13118,280.448,0
13118,298.402,0
12960,285.964,0
12960,310.356,0
12961,103.375,0
13664,355.86,0
13408,22.747,0
14510,104.593,0
14510,109.014,0
13409,1137.1,0
13409,1218.447,0
13120,497.664,0
13413,20239.617,0
13122,437.391,0
13417,1926.963,0
14108,2694.179,0
13416,960.85,0
13666,81.341,0
14303,-999.0,0
14305,-999.0,0
14302,-999.0,0
14304,-999.0,0
12965,272.955,0
12130,552.345,0
13667,-999.0,0
12966,1156.146,0
12131,92.465,0
14111,1768.458,0
12862,48.38,0
12855,262.993,0
12855,208.547,0
12967,-999.0,0
13124,8.284,0
14120,21842.539,0
14125,1849.708,0
13669,8784.677,0
14126,392.344,0
14126,311.924,0
14788,-999.0,0
14760,16224.669,0
13421,11413.833,0
13670,170.381,0
13126,-999.0,0
13126,-999.0,0
12969,194.654,0
13428,1015.234,0
14767,991.077,0
13131,1721.566,0
13131,1776.577,0
12137,608.795,0
12976,115.751,0
14525,1455.866,0
14530,-999.0,0
14530,11.065,0
14129,218.474,0
14168,90.843,0
12138,283.186,0
13135,3223.987,0
14533,-999.0,0
14533,-999.0,0
12139,133.081,0
13136,3.265,0
13136,-999.0,0
13675,115.882,0
12140,818.915,0
12974,892.545,0
13433,21.43,0
14770,1176.187,0
13676,11153.933,0
13141,-999.0,0
13435,-999.0,0
13679,782.143,0
12147,-999.0,0
12148,1677.416,0
12149,124.554,0
13681,279.636,0
14775,926.71,0
14618,-999.0,0
14625,-999.0,0
14608,-999.0,0
14618,-999.0,0
14620,-999.0,0
13682,300.331,0
13682,297.59,0
13682,294.185,0
13440,27403.57,0
12150,-999.0,0
12151,57.437,0
14543,2052.771,0
13685,1484.868,0
13452,2248.1,0
13452,1931.419,0
13452,2230.552,0
12973,-999.0,0
12973,80.953,0
13672,351.801,0
14783,295.638,0
12865,49.183,0
13454,262.024,0
12153,-999.0,0
12983,4872.33,0
13456,1586.798,0
12304,9823.373,0
12304,11013.541,0
12305,7637.787,0
12307,2504.423,0
12156,-999.0,0
12157,1820.211,0
12858,-999.0,0
12870,1269.652,0
12871,2317.672,0
14545,-999.0,0
12158,-999.0,0
12161,-999.0,0
13459,745.53,0
14781,1089.597,0
13461,-999.0,0
13461,-999.0,0
14136,265.441,0
12159,4148.665,0
12160,429.211,0
14138,4.445,0
14138,3.964,0
14559,108.677,0
12066,678.23,0
12166,467.687,0
14141,425.275,0
12167,-999.0,0
12168,-999.0,0
12168,-999.0,0
13156,-999.0,0
12170,459.447,0
14784,345.242,0
14784,370.597,0
12878,323.067,0
13470,309.843,0
12173,582.338,0
13207,3465.132,0
13210,28931.837,0
13290,1890.972,0
13204,14516.621,0
13224,4519.875,0
13290,1849.355,0
13202,19598.673,0
13205,7483.152,0
13206,9831.811,0
13208,10041.653,0
13211,5340.918,0
13224,5092.423,0
13290,2041.871,0
13209,-999.0,0
13205,5270.456,0
13691,1016.164,0
13691,494.959,0
13693,404.321,0
12583,261.766,0
14150,49506.973,0
12180,36289.807,0
12183,-999.0,0
12182,6719.713,0
12183,-999.0,0
13159,4148.579,0
13020,68.154,0
12986,70.789,0
13473,456.333,0
12132,218.487,0
12132,155.089,0
12184,2595.774,0
12184,3516.987,0
12185,764.862,0
14166,0.81,0
14166,-999.0,0
14167,353.293,0
12989,272.217,0
13476,3146.139,0
13477,465.06,0
13478,-999.0,0
14564,-999.0,0
12041,230.902,0
12186,4146.666,0
13695,-999.0,0
12187,139.809,0
12187,152.446,0
14569,329.022,0
14571,254.666,0
13603,-999.0,0
12189,-999.0,0
12190,355.936,0
12190,366.851,0
14895,2159.176,0
14895,2426.118,0
12194,102.311,0
14586,360.212,0
13489,51.734,0
13167,1184.536,0
13167,1398.0,0
12196,71.655,0
14171,-999.0,0
13491,14.486,0
13483,91.729,0
12193,40.849,0
14787,124.705,0
12993,213.712,0
12993,964.221,0
13492,5871.295,0
14897,338.34,0
14897,375.172,0
13493,-999.0,0
13493,-999.0,0
12997,-999.0,0
14172,2056.299,0
13697,672.965,0
13494,204.286,0
12197,1072.029,0
14591,-999.0,0
14174,2815.179,0
13605,-999.0,0
13605,-999.0,0
13606,0.0,0
12203,-999.0,0
12207,43080.0,0
12209,-999.0,0
12210,-999.0,0
12211,70773.0,0
12203,-999.0,0
12204,123221.0,0
12205,-999.0,0
12211,43701.0,0
12211,44472.0,0
11507,-999.0,0
12009,0.0,0
12009,0.0,0
11930,0.0,0
11701,-999.0,0
11701,-999.0,0
11509,0.0,0
13303,0.0,0
13303,0.0,0
11702,-999.0,0
13027,-999.0,0
11706,-999.0,0
11709,0.0,0
11710,0.0,0
11714,0.0,0
11714,0.0,0
13612,0.0,0
11716,-999.0,0
11716,-999.0,0
11697,0.0,0
11717,-999.0,0
11717,-999.0,0
13029,0.0,0
11932,0.0,0
11718,0.0,0
11203,-999.0,0
11211,76327.0,0
11216,66248.0,0
11206,15853.0,0
11222,69685.0,0
11204,80175.0,0
11205,-999.0,0
11206,-999.0,0
11207,60951.0,0
11210,63110.0,0
11213,127584.0,0
11215,38618.0,0
11218,103428.0,0
11220,53811.0,0
11225,112206.0,0
11229,145147.0,0
11234,-999.0,0
11236,-999.0,0
11237,-999.0,0
11238,65853.0,0
11252,0.0,0
11201,584448.0,2
11205,-999.0,0
11207,12202.0,0
11208,-999.0,0
11212,-999.0,0
11215,33292.0,0
11217,11109.0,0
11218,81526.0,0
11222,-999.0,0
11223,70893.0,0
11230,157158.0,0
11231,-999.0,0
11232,-999.0,0
11233,37000.0,0
11234,-999.0,0
11236,-999.0,0
11239,-999.0,0
11252,0.0,0
11205,-999.0,0
12027,-999.0,0
13616,-999.0,0
13616,-999.0,0
13163,-999.0,0
13163,-999.0,0
13619,-999.0,0
12033,-999.0,0
11516,0.0,0
11934,-999.0,0
11934,-999.0,0
11721,0.0,0
11722,25236.0,0
13036,-999.0,0
13036,-999.0,0
13319,0.0,0
13319,0.0,0
13037,-999.0,0
13037,-999.0,0
13039,-999.0,0
13321,0.0,0
12065,-999.0,0
13341,0.0,0
13341,0.0,0
12045,0.0,0
11724,0.0,0
11726,0.0,0
12822,-999.0,0
11368,37771.0,0
11935,-999.0,0
11956,0.0,0
13328,0.0,0
13328,0.0,0
13328,0.0,0
11729,-999.0,0
12054,-999.0,0
13634,-999.0,0
13615,-999.0,0
11369,44107.0,0
11370,27887.0,0
11937,-999.0,0
11939,0.0,0
11554,-999.0,0
11518,-999.0,0
11733,-999.0,0
11733,-999.0,0
13057,-999.0,0
11941,0.0,0
11941,0.0,0
13060,0.0,0
13153,0.0,0
11373,281589.0,0
11691,-999.0,0
11738,-999.0,0
13066,-999.0,0
11001,0.0,0
11001,0.0,0
12068,-999.0,0
12070,0.0,0
13339,-999.0,0
13339,-999.0,0
13340,-999.0,0
11010,-999.0,0
11010,-999.0,0
11520,-999.0,0
11520,-999.0,0
13069,-999.0,0
11542,0.0,0
11545,-999.0,0
11548,0.0,0
11545,-999.0,0
11548,0.0,0
11548,0.0,0
12801,-999.0,0
11023,-999.0,0
11740,-999.0,0
11944,0.0,0
11944,0.0,0
12834,-999.0,0
12834,-999.0,0
11946,0.0,0
13074,-999.0,0
11788,-999.0,0
11550,52406.0,0
11549,0.0,0
11549,0.0,0
13350,-999.0,0
11801,-999.0,0
11801,-999.0,0
11741,0.0,0
13354,-999.0,0
12172,0.0,0
11743,-999.0,0
11746,-999.0,0
11746,-999.0,0
11096,0.0,0
11096,0.0,0
11558,0.0,0
11372,204780.0,0
11433,-999.0,0
11451,-999.0,0
11435,118975.0,0
13078,-999.0,0
11753,0.0,0
13082,0.0,0
13084,-999.0,0
13083,0.0,0
13083,0.0,0
12845,-999.0,0
11755,-999.0,0
11948,0.0,0
13363,0.0,0
13363,0.0,0
11757,-999.0,0
13365,-999.0,0
11363,0.0,0
13090,39292.0,0
11560,0.0,0
11560,0.0,0
11561,-999.0,0
11563,-999.0,0
11563,-999.0,0
11565,0.0,0
13104,-999.0,0
13104,-999.0,0
13104,-999.0,0
13403,-999.0,0
11378,-999.0,0
11378,74726.0,0
11378,-999.0,0
11758,-999.0,0
11762,0.0,0
11951,-999.0,0
11952,-999.0,0
11952,-999.0,0
11952,-999.0,0
11566,-999.0,0
11566,-999.0,0
11953,-999.0,0
11379,-999.0,0
11765,0.0,0
11764,0.0,0
11501,-999.0,0
13407,0.0,0
13407,0.0,0
11955,-999.0,0
11766,-999.0,0
11767,-999.0,0
11040,-999.0,0
11042,0.0,0
13417,-999.0,0
11703,0.0,0
11768,-999.0,0
11572,-999.0,0
11572,-999.0,0
11804,0.0,0
11804,0.0,0
13421,-999.0,0
13126,-999.0,0
11771,0.0,0
11417,-999.0,0
11772,-999.0,0
13132,0.0,0
13135,-999.0,0
13135,-999.0,0
11569,-999.0,0
11569,0.0,0
11777,-999.0,0
11050,-999.0,0
13142,-999.0,0
11428,6566.0,0
11428,4356.0,0
11429,-999.0,0
11959,-999.0,0
12143,0.0,0
11374,286262.0,0
11374,207467.0,0
12148,0.0,0
11418,24838.0,0
11961,-999.0,0
11961,-999.0,0
11970,0.0,0
11970,0.0,0
11901,-999.0,0
12863,0.0,0
11570,-999.0,0
11778,0.0,0
13441,-999.0,0
13441,-999.0,0
11779,71892.0,0
11422,-999.0,0
11422,-999.0,0
11576,-999.0,0
11577,0.0,0
11577,0.0,0
13685,-999.0,0
11963,-999.0,0
11963,-999.0,0
11963,-999.0,0
11962,0.0,0
11412,-999.0,0
12866,549190.0,2
13456,-999.0,0
11782,-999.0,0
11782,-999.0,0
12303,58982.0,0
12308,-999.0,0
12302,234004.0,0
12008,0.0,0
12303,-999.0,0
12303,-999.0,0
12304,-999.0,0
12306,-999.0,0
12308,-999.0,0
12884,0.0,0
12871,-999.0,0
12884,0.0,0
11783,0.0,0
11784,0.0,0
12161,-999.0,0
12158,-999.0,0
11967,-999.0,0
11789,0.0,0
12803,-999.0,0
12803,-999.0,0
11420,4071.0,0
11420,3001.0,0
11968,-999.0,0
11968,-999.0,0
11413,7577.0,0
11413,-999.0,0
10311,0.0,0
10311,0.0,0
10314,-999.0,0
10304,-999.0,0
10307,-999.0,0
10309,-999.0,0
13469,0.0,0
13469,0.0,0
11790,-999.0,0
11794,0.0,0
11794,0.0,0
13202,471749.0,2
13205,74069.0,0
13209,-999.0,0
13211,-999.0,0
13214,-999.0,0
13215,-999.0,0
13205,54632.0,0
13206,85306.0,0
13208,-999.0,0
13219,-999.0,0
13203,-999.0,0
13211,-999.0,0
13219,-999.0,0
13290,0.0,0
12180,1162462.0,2
11553,-999.0,0
13502,164180.0,0
11580,-999.0,0
12186,-999.0,0
11975,0.0,0
11793,-999.0,0
13164,0.0,0
13601,-999.0,0
11704,-999.0,0
11704,-999.0,0
13167,0.0,0
11796,0.0,0
11977,0.0,0
11978,-999.0,0
13490,-999.0,0
13490,-999.0,0
13492,-999.0,0
11596,0.0,0
11421,21864.0,0
11598,0.0,0
11377,-999.0,0
11798,-999.0,0
13495,0.0,0
13605,-999.0,0
13605,-999.0,0
12222,42772.0,0
12211,349299.0,2
12205,353138.0,2
12207,108778.0,0
12210,-999.0,0
12222,-999.0,0
12204,158370.0,0
12205,247916.0,0
12206,210178.0,0
13607,-999.0,0
12085,4211.0,0
11692,52879.0,0
11692,40329.0,0
11509,16587.0,0
11509,34317.0,0
11509,34316.0,0
13303,0.0,0
11702,55946.0,0
11510,99583.0,0
13027,-999.0,0
13027,-999.0,0
11709,12335.0,0
11710,79248.0,0
11713,35883.0,0
13612,4025.0,0
11716,87392.0,0
11718,-999.0,0
11719,-999.0,0
11214,1443581.0,3
11215,1599868.0,3
11216,708283.0,2
11204,307766.0,0
11207,748589.0,2
11208,623526.0,2
11209,587549.0,2
11210,293339.0,0
11211,613545.0,2
11213,559153.0,2
11216,289056.0,0
11218,530106.0,2
11222,375471.0,2
11223,433627.0,2
11226,1037275.0,2
11252,10112.0,0
11216,241584.0,0
11221,327848.0,0
11228,-999.0,0
11231,339902.0,2
11234,-999.0,0
11239,-999.0,0
12019,8350.0,0
13616,-999.0,0
11411,8144.0,0
13317,-999.0,0
13163,-999.0,0
13163,-999.0,0
11514,96044.0,0
13628,-999.0,0
13638,1549.0,0
13643,-999.0,0
13628,-999.0,0
13318,0.0,0
11516,65296.0,0
11934,35640.0,0
11720,138383.0,0
11721,6667.0,0
11721,4852.0,0
11721,4581.0,0
13319,2299.0,0
13037,-999.0,0
13322,-999.0,0
12047,-999.0,0
11726,211044.0,0
11726,100732.0,0
11726,76531.0,0
11727,52077.0,0
12822,-999.0,0
12052,-999.0,0
13328,-999.0,0
13328,-999.0,0
12054,45061.0,0
13615,-999.0,0
13615,-999.0,0
12061,31931.0,0
11939,289.0,0
11940,-999.0,0
11732,-999.0,0
11732,23945.0,0
11942,-999.0,0
11518,-999.0,0
11733,-999.0,0
11941,-999.0,0
13060,-999.0,0
13636,-999.0,0
11003,75197.0,0
11003,73145.0,0
13637,30873.0,0
11691,685122.0,2
11735,-999.0,0
13066,34490.0,0
11001,61218.0,0
11371,28467.0,0
12068,-999.0,0
12068,-999.0,0
12828,-999.0,0
13339,7865.0,0
13340,-999.0,0
11010,225772.0,0
13069,-999.0,0
13069,-999.0,0
12831,-999.0,0
11530,-999.0,0
11530,-999.0,0
11542,256799.0,0
11542,204519.0,0
11542,201520.0,0
11545,48680.0,0
11548,42093.0,0
12801,-999.0,0
12078,256764.0,0
11020,31540.0,0
11739,2601.0,0
12833,-999.0,0
12833,-999.0,0
11740,18203.0,0
11944,-999.0,0
12084,54270.0,0
12084,28196.0,0
11946,45506.0,0
11549,-999.0,0
11550,393741.0,2
11549,-999.0,0
13650,0.0,0
13650,0.0,0
11423,72572.0,0
11742,-999.0,0
12534,579238.0,2
12172,-999.0,0
12172,-999.0,0
13357,-999.0,0
13357,-999.0,0
11096,34417.0,0
11751,157020.0,0
11751,85221.0,0
11433,562748.0,2
11433,159806.0,0
11432,348426.0,2
11434,-999.0,0
11451,-999.0,0
11430,178978.0,0
11753,89800.0,0
12095,-999.0,0
11424,-999.0,0
11754,120304.0,0
13030,25614.0,0
13030,4907.0,0
13082,1534.0,0
13030,4031.0,0
13084,10048.0,0
13084,3161.0,0
13083,5672.0,0
12845,94090.0,0
11948,-999.0,0
13363,715.0,0
13363,238.0,0
11756,73910.0,0
13090,87087.0,0
11561,193238.0,0
11565,19768.0,0
11565,11373.0,0
13104,49331.0,0
13661,-999.0,0
13674,-999.0,0
13674,-999.0,0
13108,0.0,0
13403,-999.0,0
11378,315991.0,0
11762,36164.0,0
11950,-999.0,0
11952,14927.0,0
11747,363958.0,2
11747,-999.0,0
11566,60871.0,0
13114,-999.0,0
11379,84223.0,0
11379,91509.0,0
11765,0.0,0
11764,24524.0,0
11501,-999.0,0
11501,-999.0,0
13116,14268.0,0
13407,4534.0,0
13407,2937.0,0
11955,33415.0,0
11767,25830.0,0
13413,934546.0,2
13413,589919.0,2
13413,494369.0,2
11040,134362.0,0
11040,96704.0,0
11042,-999.0,0
13417,-999.0,0
11768,-999.0,0
11769,-999.0,0
11572,-999.0,0
11804,-999.0,0
13421,-999.0,0
13421,-999.0,0
13421,-999.0,0
11957,570.0,0
13424,55915.0,0
13424,33095.0,0
13115,-999.0,0
13115,-999.0,0
13126,-999.0,0
11416,82123.0,0
11417,37802.0,0
13428,8226.0,0
11958,-999.0,0
13135,30965.0,0
11803,235526.0,0
11803,162999.0,0
11569,12287.0,0
11428,55030.0,0
11429,30115.0,0
12804,-999.0,0
12143,8954.0,0
11374,344395.0,2
12144,686491.0,2
11418,152594.0,0
11973,0.0,0
12863,-999.0,0
11694,205368.0,0
11694,106831.0,0
11570,145362.0,0
11778,22485.0,0
13440,-999.0,0
13441,-999.0,0
11779,284647.0,0
11779,201974.0,0
11575,33520.0,0
11422,36929.0,0
11576,-999.0,0
12150,-999.0,0
11963,30375.0,0
13145,-999.0,0
13145,1853.0,0
12866,697728.0,2
13456,14100.0,0
13456,6966.0,0
13456,3520.0,0
12154,0.0,0
12154,0.0,0
12309,-999.0,0
12304,130120.0,0
12309,-999.0,0
12302,189683.0,0
12303,-999.0,0
12304,95255.0,0
12306,-999.0,0
12871,-999.0,0
12884,0.0,0
12884,0.0,0
11579,14862.0,0
11579,10144.0,0
11783,54646.0,0
11783,43079.0,0
12158,-999.0,0
12161,-999.0,0
12161,-999.0,0
13461,-999.0,0
11786,2088.0,0
13152,68958.0,0
11787,278351.0,0
11787,208472.0,0
11789,5801.0,0
11789,4085.0,0
11420,106338.0,0
11420,80316.0,0
11419,124744.0,0
11971,10784.0,0
11413,76908.0,0
10304,426756.0,2
10312,92324.0,0
10305,312266.0,0
10308,51079.0,0
10314,-999.0,0
10303,84906.0,0
13469,1003.0,0
11794,-999.0,0
13215,195261.0,0
13212,409886.0,2
13207,84123.0,0
13210,706808.0,2
13212,237827.0,0
13219,132420.0,0
13290,4300.0,0
13202,499920.0,2
13207,-999.0,0
13208,163707.0,0
13211,54403.0,0
13202,385369.0,2
13211,28486.0,0
13212,103316.0,0
13215,-999.0,0
12182,41792.0,0
13159,7482.0,0
11553,212782.0,0
13501,1135548.0,2
13501,321163.0,0
13502,246945.0,0
11580,137985.0,0
13476,-999.0,0
13478,-999.0,0
13478,-999.0,0
13164,2587.0,0
11976,4386.0,0
12190,0.0,0
11552,65535.0,0
11552,44830.0,0
11795,-999.0,0
13167,-999.0,0
13167,-999.0,0
12196,-999.0,0
11796,7630.0,0
11590,302030.0,0
13490,-999.0,0
13492,40539.0,0
11421,95352.0,0
11980,-999.0,0
13605,167.0,0
13606,122.0,0
13606,119.0,0
13606,119.0,0
12209,794.0,0
12204,362.0,0
12204,357.0,0
12206,1055.0,0
12207,53.0,0
12209,786.0,0
12208,1023.0,0
12209,776.0,0
12210,397.0,0
12222,0.0,0
13607,0.0,0
12010,1554.0,0
13021,0.0,0
13021,0.0,0
13021,0.0,0
13303,0.0,0
12020,1296.0,0
13612,134.0,0
13612,140.0,0
13612,138.0,0
13309,0.0,0
13029,334.0,0
11235,4797.0,0
11201,926.0,0
11211,4303.0,0
11212,4597.0,0
11217,999.0,0
11218,4613.0,0
11219,6923.0,0
11222,1639.0,0
11226,8421.0,0
11232,1411.0,0
11233,3440.0,0
11234,4948.0,0
11235,4787.0,0
11239,21.0,0
11249,40.0,0
11205,1489.0,0
11209,3759.0,0
11213,4562.0,0
11217,994.0,0
11223,4259.0,0
11230,6061.0,0
11234,4918.0,0
11236,5542.0,0
11237,2569.0,0
11249,38.0,0
11252,0.0,0
11220,4832.0,0
13616,93.0,0
11411,1219.0,0
13163,25.0,0
13628,21.0,0
13628,21.0,0
13638,25.0,0
13643,18.0,0
13318,3.0,0
12033,177.0,0
13319,58.0,0
13039,896.0,0
13321,113.0,0
13041,612.0,0
13322,32.0,0
12065,1821.0,0
13323,500.0,0
13323,496.0,0
13323,489.0,0
13341,9.0,0
12047,1135.0,0
11368,4553.0,0
12052,1.0,0
12052,1.0,0
12054,742.0,0
13634,108.0,0
13615,82.0,0
13634,106.0,0
13615,79.0,0
13634,107.0,0
13329,242.0,0
11369,1806.0,0
11369,1797.0,0
13057,967.0,0
13060,7.0,0
13636,31.0,0
13636,31.0,0
13636,30.0,0
13636,30.0,0
11373,4342.0,0
11693,0.0,0
12068,98.0,0
13339,195.0,0
13069,1100.0,0
12831,492.0,0
12075,0.0,0
12075,0.0,0
12801,702.0,0
12078,1572.0,0
12084,158.0,0
12084,159.0,0
12086,71.0,0
13076,37.0,0
13650,1.0,0
13650,1.0,0
13350,747.0,0
13354,36.0,0
11414,1237.0,0
12172,45.0,0
12172,4.0,0
12839,1015.0,0
11430,1.0,0
11433,1961.0,0
11433,1987.0,0
13078,305.0,0
12095,879.0,0
11415,819.0,0
11415,816.0,0
11424,0.0,0
13082,247.0,0
13030,242.0,0
13084,52.0,0
13083,46.0,0
12846,0.0,0
12846,0.0,0
13363,44.0,0
11363,0.0,0
13088,1087.0,0
13090,1435.0,0
13090,1425.0,0
13661,45.0,0
13661,44.0,0
13674,14.0,0
13403,215.0,0
13403,209.0,0
11378,1783.0,0
12118,143.0,0
12118,136.0,0
12121,0.0,0
13114,106.0,0
11379,1622.0,0
13407,205.0,0
13413,975.0,0
13417,207.0,0
13421,887.0,0
13424,134.0,0
13424,132.0,0
13115,19.0,0
13115,19.0,0
11417,1581.0,0
11416,1300.0,0
13428,43.0,0
13410,43.0,0
13428,42.0,0
13132,103.0,0
13135,248.0,0
13142,154.0,0
13142,152.0,0
11427,641.0,0
11428,1016.0,0
11374,1869.0,0
11374,1869.0,0
12148,101.0,0
11385,5711.0,0
12863,0.0,0
12863,0.0,0
12150,56.0,0
12150,52.0,0
13685,77.0,0
13685,74.0,0
11412,2405.0,0
11412,2380.0,0
13454,15.0,0
12866,1702.0,0
12302,1720.0,0
12304,1486.0,0
12307,592.0,0
12304,1467.0,0
12307,584.0,0
12309,1862.0,0
12884,0.0,0
12161,3.0,0
13461,140.0,0
13461,139.0,0
13152,175.0,0
12159,299.0,0
12803,652.0,0
11420,2643.0,0
11420,2628.0,0
10303,1490.0,0
10304,2133.0,0
10307,870.0,0
10309,2037.0,0
10310,1522.0,0
10314,5931.0,0
10303,1481.0,0
10304,2100.0,0
10305,2756.0,0
10307,860.0,0
10308,1968.0,0
10310,1505.0,0
12170,6.0,0
13469,22.0,0
13205,1372.0,0
13224,504.0,0
13205,1347.0,0
13208,1488.0,0
13290,0.0,0
13202,166.0,0
13207,1043.0,0
13210,789.0,0
13212,1334.0,0
13215,667.0,0
13204,1446.0,0
13290,0.0,0
12182,920.0,0
13159,88.0,0
13501,2479.0,0
13502,2361.0,0
13502,1440.0,0
13476,126.0,0
13478,87.0,0
13478,85.0,0
12188,608.0,0
13601,2317.0,0
12189,171.0,0
12189,1036.0,0
12196,28.0,0
13490,65.0,0
13492,904.0,0
13492,899.0,0
13492,904.0,0
11421,2028.0,0
11377,4050.0,0
11377,4023.0,0
13605,37.0,0
13605,37.0,0
13606,13.0,0
12204,133.0,0
12202,101.0,0
12209,59.0,0
12210,146.0,0
12009,42.0,0
12010,268.0,0
13021,0.0,0
13303,0.0,0
13303,0.0,0
12020,219.0,0
13611,2.0,0
13309,5.0,0
11204,306.0,0
11229,337.0,0
11236,289.0,0
11204,307.0,0
11207,459.0,0
11208,366.0,0
11209,382.0,0
11211,745.0,0
11214,373.0,0
11224,154.0,0
11230,371.0,0
11233,365.0,0
11235,455.0,0
11237,535.0,0
11249,4.0,0
11201,560.0,0
11204,304.0,0
11206,533.0,0
11207,457.0,0
11209,378.0,0
11211,751.0,0
11214,372.0,0
11221,458.0,0
11223,362.0,0
11229,335.0,0
11233,376.0,0
11234,310.0,0
11252,0.0,0
11221,458.0,0
